1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,7,17,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,8,18,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,10,20,21,22,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,11,21,22,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,12,22,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,13,23,24,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,14,24,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,15,25,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,16,26,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,17,27,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,18,28,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,20,30,31,32,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,21,31,32,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,32,22,23,24,25,26,27,28,31,32,22,32,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,33,23,24,25,26,27,28,31,32,33,23,33,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,34,24,25,26,27,28,31,32,33,34,24,34,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,35,25,26,27,28,31,32,33,34,35,25,35,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,36,26,27,28,31,32,33,34,35,36,26,36,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,37,27,28,31,32,33,34,35,36,37,27,37,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,38,28,31,32,33,34,35,36,37,38,28,38,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,39,31,32,33,34,35,36,37,38,39,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,40,30,31,32,33,34,35,36,37,38,30,40,41,42,43,44,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,41,31,32,33,34,35,36,37,38,41,31,41,42,43,44,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,32,22,23,24,25,26,27,28,31,32,42,32,33,34,35,36,37,38,41,42,32,42,43,44,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,33,23,24,25,26,27,28,31,32,33,43,33,34,35,36,37,38,41,42,43,33,43,44,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,34,24,25,26,27,28,31,32,33,34,44,34,35,36,37,38,41,42,43,44,34,44,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,35,25,26,27,28,31,32,33,34,35,45,35,36,37,38,41,42,43,44,45,35,45,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,36,26,27,28,31,32,33,34,35,36,46,36,37,38,41,42,43,44,45,46,36,46,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,37,27,28,31,32,33,34,35,36,37,47,37,38,41,42,43,44,45,46,47,37,47,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,38,28,31,32,33,34,35,36,37,38,48,38,41,42,43,44,45,46,47,48,38,48,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,39,31,32,33,34,35,36,37,38,39,49,41,42,43,44,45,46,47,48,49,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,40,30,31,32,33,34,35,36,37,38,50,40,41,42,43,44,45,46,47,48,40,50,51,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,41,31,32,33,34,35,36,37,38,41,51,41,42,43,44,45,46,47,48,51,41,51,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,32,22,23,24,25,26,27,28,31,32,42,32,33,34,35,36,37,38,41,42,52,42,43,44,45,46,47,48,51,52,42,52,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,33,23,24,25,26,27,28,31,32,33,43,33,34,35,36,37,38,41,42,43,53,43,44,45,46,47,48,51,52,53,43,53,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,34,24,25,26,27,28,31,32,33,34,44,34,35,36,37,38,41,42,43,44,54,44,45,46,47,48,51,52,53,54,44,54,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,35,25,26,27,28,31,32,33,34,35,45,35,36,37,38,41,42,43,44,45,55,45,46,47,48,51,52,53,54,55,45,55,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,36,26,27,28,31,32,33,34,35,36,46,36,37,38,41,42,43,44,45,46,56,46,47,48,51,52,53,54,55,56,46,56,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,37,27,28,31,32,33,34,35,36,37,47,37,38,41,42,43,44,45,46,47,57,47,48,51,52,53,54,55,56,57,47,57,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,38,28,31,32,33,34,35,36,37,38,48,38,41,42,43,44,45,46,47,48,58,48,51,52,53,54,55,56,57,58,48,58,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,39,31,32,33,34,35,36,37,38,39,49,41,42,43,44,45,46,47,48,49,59,51,52,53,54,55,56,57,58,59,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
10,0,1,2,3,4,5,6,7,8,20,10,11,12,13,14,15,16,17,18,30,20,21,22,23,24,25,26,27,28,40,30,31,32,33,34,35,36,37,38,50,40,41,42,43,44,45,46,47,48,60,50,51,52,53,54,55,56,57,58,50,60,61,62,63,64,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,11,1,2,3,4,5,6,7,8,11,21,11,12,13,14,15,16,17,18,21,31,21,22,23,24,25,26,27,28,31,41,31,32,33,34,35,36,37,38,41,51,41,42,43,44,45,46,47,48,51,61,51,52,53,54,55,56,57,58,61,51,61,62,63,64,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,12,2,3,4,5,6,7,8,11,12,22,12,13,14,15,16,17,18,21,22,32,22,23,24,25,26,27,28,31,32,42,32,33,34,35,36,37,38,41,42,52,42,43,44,45,46,47,48,51,52,62,52,53,54,55,56,57,58,61,62,52,62,63,64,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,13,3,4,5,6,7,8,11,12,13,23,13,14,15,16,17,18,21,22,23,33,23,24,25,26,27,28,31,32,33,43,33,34,35,36,37,38,41,42,43,53,43,44,45,46,47,48,51,52,53,63,53,54,55,56,57,58,61,62,63,53,63,64,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,14,4,5,6,7,8,11,12,13,14,24,14,15,16,17,18,21,22,23,24,34,24,25,26,27,28,31,32,33,34,44,34,35,36,37,38,41,42,43,44,54,44,45,46,47,48,51,52,53,54,64,54,55,56,57,58,61,62,63,64,54,64,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,15,5,6,7,8,11,12,13,14,15,25,15,16,17,18,21,22,23,24,25,35,25,26,27,28,31,32,33,34,35,45,35,36,37,38,41,42,43,44,45,55,45,46,47,48,51,52,53,54,55,65,55,56,57,58,61,62,63,64,65,55,65,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,16,6,7,8,11,12,13,14,15,16,26,16,17,18,21,22,23,24,25,26,36,26,27,28,31,32,33,34,35,36,46,36,37,38,41,42,43,44,45,46,56,46,47,48,51,52,53,54,55,56,66,56,57,58,61,62,63,64,65,66,56,66,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,17,7,8,11,12,13,14,15,16,17,27,17,18,21,22,23,24,25,26,27,37,27,28,31,32,33,34,35,36,37,47,37,38,41,42,43,44,45,46,47,57,47,48,51,52,53,54,55,56,57,67,57,58,61,62,63,64,65,66,67,57,67,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,18,8,11,12,13,14,15,16,17,18,28,18,21,22,23,24,25,26,27,28,38,28,31,32,33,34,35,36,37,38,48,38,41,42,43,44,45,46,47,48,58,48,51,52,53,54,55,56,57,58,68,58,61,62,63,64,65,66,67,68,58,68,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,2,3,4,5,6,7,8,9,19,11,12,13,14,15,16,17,18,19,29,21,22,23,24,25,26,27,28,29,39,31,32,33,34,35,36,37,38,39,49,41,42,43,44,45,46,47,48,49,59,51,52,53,54,55,56,57,58,59,69,61,62,63,64,65,66,67,68,69,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
